Property URL,MLS ID,Listing description,Property type,Number of days on Zillow,Property price (USD),Price was cut,Price cut amount (USD),Price cut date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Broker name,Broker agent,Street address,City,Zip,State,Country,FederalInt
https://www.zillow.com/homedetails/9712-37th-Ave-Flushing-NY-11368/31970854_zpid/,,Multi-family home for sale,Multi Family,,2500000,Yes,50000,2/15/24,3615,sqft,691.56,,,6,4,Applewealth Realty LLC,,9712 37th Ave,Flushing,11368,NY,USA,5.53
https://www.zillow.com/homedetails/5725-Waldron-St-Corona-NY-11368/2146000647_zpid/,,Multi-family home for sale,Multi Family,78,1680000,No,,,3442,sqft,488.09,2000,sqft,10,7,Sweet Key Realty Group Inc,,57-25 Waldron Street,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/56-26-Van-Cleef-St-BLD-Corona-NY-11368/2055442425_zpid/,,Multi-family home for sale,Multi Family,150,4795000,No,,,10670,sqft,449.39,,,21,19,4 Points Properties,,56-26 Van Cleef St #BLD,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/40-29-97-Corona-NY-11368/2055082353_zpid/,,Multi-family home for sale,Multi Family,134,1600000,No,,,,,,,,,,SOOL REALTY CORP,,40-29 97,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/4311-108th-St-Flushing-NY-11368/31976124_zpid/,,Multi-family home for sale,Multi Family,85,2300000,No,,,5000,sqft,460,,,16,8,EXP Realty BKNY,,4311 108th St,Flushing,11368,NY,USA,5.53
https://www.zillow.com/homedetails/40-54-97th-St-Corona-NY-11368/2069606042_zpid/,,Multi-family home for sale,Multi Family,,1999000,Yes,101000,2/2/24,3360,sqft,594.94,2016,sqft,9,3,Cruz Network Cruse Realty,,40-54 97th Street,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/10542-Otis-Ave-Flushing-NY-11368/31975023_zpid/,,Multi-family home for sale,Multi Family,225,1860000,No,,,,,,4000,sqft,9,4,Sweet Key Realty Group Inc,,105-42 Otis Avenue,Flushing,11368,NY,USA,5.53
https://www.zillow.com/homedetails/5744-Van-Doren-St-Corona-NY-11368/2092982193_zpid/,,Multi-family home for sale,Multi Family,131,1650000,No,,,,,,2133,sqft,7,6,E Realty International Corp,,57-44 Van Doren Street,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/45-04-111th-St-Corona-NY-11368/2058082829_zpid/,,Multi-family home for sale,Multi Family,311,2590000,Yes,200000,7/19/23,,,,2500,sqft,7,8,B Square Realty Inc,,45-04 111th Street,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/5615-Van-Cleef-St-Corona-NY-11368/31975203_zpid/,,Multi-family home for sale,Multi Family,113,2950000,No,,,5000,sqft,590,2500,sqft,8,8,E Realty International Corp,,56-15 Van Cleef Street,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/35-36-99th-St-UNIT-7-Corona-NY-11368/2056202043_zpid/,,Multi-family home for sale,Multi Family,,2100000,Yes,139000,12/12/23,600,sqft,3500,,,7,7,Grand Corner Realty,,35-36 99th St UNIT 7,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/35-36-99th-St-Corona-NY-11368/2056058684_zpid/,,Multi-family home for sale,Multi Family,,2100000,Yes,139000,12/11/23,,,,2500,sqft,7,7,Chous Realty Group Inc,,35-36 99th Street,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/5737-Van-Doren-St-Flushing-NY-11368/143404277_zpid/,,Multi-family home for sale,Multi Family,159,1788000,No,,,,,,,,5,5,Exit Realty First Choice,,5737 Van Doren St,Flushing,11368,NY,USA,5.53
https://www.zillow.com/homedetails/38-14-108th-St-UNIT-1-Corona-NY-11368/2054292732_zpid/,,Multi-family home for sale,Multi Family,89,5200000,No,,,6230,sqft,834.67,,,10,10,Applewealth Realty LLC,,38-14 108th St UNIT 1,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/110-50-Corona-Ave-Corona-NY-11368/2054461585_zpid/,,Multi-family home for sale,Multi Family,101,4600000,No,,,,,,4630,sqft,25,13,Realty Connect USA LLC,,110-50 Corona Avenue,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/102-13-Strong-Ave-Corona-NY-11368/2060689149_zpid/,,House for sale,Single Family,,1190000,No,,,1156,sqft,1029.41,2500,sqft,7,4,Winzone Realty Inc,,102-13 Strong Ave,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/11132-41st-Ave-Flushing-NY-11368/31976644_zpid/,,House for sale,Single Family,30,1080000,No,,,,,,2500,sqft,6,3,Winzone Realty Inc,,111-32 41st Avenue,Flushing,11368,NY,USA,5.53
https://www.zillow.com/homedetails/9911-39th-Ave-Flushing-NY-11368/31971030_zpid/,,House for sale,Single Family,114,1125000,No,,,1824,sqft,616.78,2070,sqft,2,1,Keller Williams Rlty Landmark,,99-11 39th Avenue,Flushing,11368,NY,USA,5.53
https://www.zillow.com/homedetails/11187-43rd-Ave-Flushing-NY-11368/31976730_zpid/,,House for sale,Single Family,,738000,Yes,61000,12/28/23,,,,2500,sqft,4,3,E Realty International Corp,,111-87 43rd Avenue,Flushing,11368,NY,USA,5.53
https://www.zillow.com/homedetails/5007-108th-St-Flushing-NY-11368/31976377_zpid/,,House for sale,Single Family,15,899000,No,,,,,,1568,sqft,3,2,Weichert Realtors Parkview,,50-07 108th Street,Flushing,11368,NY,USA,5.53
https://www.zillow.com/homedetails/10468-39th-Ave-Flushing-NY-11368/31971546_zpid/,,House for sale,Single Family,114,880000,No,,,3125,sqft,281.6,3125,sqft,3,2,E Realty International Corp,,104-68 39th Avenue,Flushing,11368,NY,USA,5.53
https://www.zillow.com/homedetails/108-16-36th-Ave-Corona-NY-11368/2061340731_zpid/,,House for sale,Single Family,59,719999,No,,,,,,1800,sqft,3,2,Realty Connect USA LLC,,108-16 36 Avenue,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/108-35-38th-Ave-Corona-NY-11368/2080380382_zpid/,,House for sale,Single Family,,1390000,Yes,90000,1/24/24,2981,sqft,466.29,,,6,4,Villa Group Real Estate LLC,,108-35 38th Ave,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/104-14-37th-Ave-N-Corona-NY-11368/2054949956_zpid/,,House for sale,Single Family,,1478000,Yes,70000,1/30/24,,,,3044,sqft,9,4,NY SUPERIOR REALTY,,104-14 37th Ave N,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/5102-101st-St-5A-Flushing-NY-11368/31974212_zpid/,,Townhouse for sale,Townhouse,,398000,Yes,12000,12/18/23,,,,0.78,acres,1,1,Keller Williams Landmark II,,51-02 101st Street UNIT 5A,Flushing,11368,NY,USA,5.53
https://www.zillow.com/homedetails/5414-111th-St-Flushing-NY-11368/2133594091_zpid/,,Townhouse for sale,Townhouse,3,3980000,No,,,,,,3742,sqft,16,16,E Realty International Corp,,54-14 111th Street,Flushing,11368,NY,USA,5.53
https://www.zillow.com/homedetails/5119-99th-St-16B-Flushing-NY-11368/31974246_zpid/,,Townhouse for sale,Townhouse,126,599000,No,,,950,sqft,630.53,0.78,acres,3,1,Quality Homes Realty Group,,51-19 99th Street UNIT 16B,Flushing,11368,NY,USA,5.53
https://www.zillow.com/homedetails/59-20-Xenia-St-Corona-NY-11368/339979390_zpid/,,Townhouse for sale,Townhouse,324,1598000,Yes,52000,11/15/23,,,,2000,sqft,8,5,E Realty International Corp,,59-20 Xenia Street,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/9911-43rd-Ave-Corona-NY-11368/2095424897_zpid/,,Townhouse for sale,Townhouse,88,1280000,No,,,,,,2000,sqft,9,6,Prospes Real Estate Corp,,99-11 43rd Avenue,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/35-42-98th-St-Corona-NY-11368/2069058855_zpid/,,Townhouse for sale,Townhouse,100,2180000,No,,,5200,sqft,419.23,2500,sqft,10,8,E Realty International Corp,,35-42 98th Street,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/10870-44th-Ave-Flushing-NY-11368/31976105_zpid/,,New construction,Unknown,2,1599000,No,,,5000,sqft,319.8,5000,sqft,6,3,RE/MAX Team,,108-70 44th Avenue,Flushing,11368,NY,USA,5.53
https://www.zillow.com/homedetails/11202-Northern-Blvd-5F-Flushing-NY-11368/122028923_zpid/,,Foreclosure,Unknown,64,479000,No,,,1185,sqft,404.22,,,2,2,Exit Realty Prime,,112-02 Northern Boulevard UNIT 5F,Flushing,11368,NY,USA,5.53
https://www.zillow.com/homedetails/102-33-46th-Ave-Corona-NY-11368/2062371845_zpid/,,Foreclosure,Unknown,582,1169900,No,,,2310,sqft,506.45,2500,sqft,6,4,Island Advantage Realty LLC,,102-33 46th Avenue,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/11202-Northern-Blvd-3E-Flushing-NY-11368/122032312_zpid/,,Foreclosure,Unknown,64,479000,No,,,1143,sqft,419.07,,,2,2,Exit Realty Prime,,112-02 Northern Boulevard UNIT 3E,Flushing,11368,NY,USA,5.53
https://www.zillow.com/homedetails/112-02-Northern-Blvd-3C-Corona-NY-11368/2078441527_zpid/,,Foreclosure,Unknown,64,399000,No,,,722,sqft,552.63,,,1,1,Exit Realty Prime,,112-02 Northern Boulevard UNIT 3C,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/3329-96th-St-Flushing-NY-11368/31969533_zpid/,,New construction,Unknown,166,1400000,No,,,,,,4000,sqft,10,5,Douglas Elliman Real Estate,,33-29 96th Street,Flushing,11368,NY,USA,5.53
https://www.zillow.com/homedetails/11202-Northern-Blvd-5E-Flushing-NY-11368/122033287_zpid/,,Foreclosure,Unknown,42,529000,No,,,1143,sqft,462.82,,,2,2,Exit Realty Prime,,112-02 Northern Boulevard UNIT 5E,Flushing,11368,NY,USA,5.53
https://www.zillow.com/homedetails/108-38-41st-Ave-1A-Corona-NY-11368/2078347463_zpid/,,New construction,Unknown,67,488000,No,,,1009,sqft,483.65,5000,sqft,1,2,E Realty International Corp,,108-38 41st Avenue UNIT 1A,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/112-02-Northern-Blvd-PENTHOUSE-G-Flushing-NY-11368/122027481_zpid/,,Foreclosure,Unknown,64,539000,No,,,1211,sqft,445.09,,,2,2,Exit Realty Prime,,112-02 Northern Boulevard UNIT Ph-G,Flushing,11368,NY,USA,5.53
https://www.zillow.com/homedetails/108-38-41st-Ave-1B-Corona-NY-11368/2078346476_zpid/,,New construction,Unknown,67,498000,No,,,1065,sqft,467.61,5000,sqft,1,2,E Realty International Corp,,108-38 41st Avenue UNIT 1B,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/104-29-Roosevelt-Ave-Corona-NY-11368/339979379_zpid/,,New construction,Unknown,869,3700000,No,,,8461,sqft,437.3,3125,sqft,14,6,First Home Equity Realty,,104-29 Roosevelt Avenue,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/58-12-Granger-St-Corona-NY-11368/2054743984_zpid/,,New construction,Unknown,116,2668000,Yes,82000,11/16/23,,,,2000,sqft,10,8,E Realty International Corp,,58-12 Granger Street,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/57-59-Granger-St-3-Corona-NY-11368/2053815058_zpid/,,New construction,Unknown,63,1560000,No,,,3400,sqft,458.82,2000,sqft,9,4,Coldwell Banker American Homes,,57-59 Granger Street UNIT 3,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/106-19-50th-Ave-2E-Corona-NY-11368/2057621800_zpid/,,New construction,Unknown,276,549000,Yes,999,11/8/23,641,sqft,856.47,7500,sqft,2,1,EXP Realty,,106-19 50th Avenue UNIT 2E,Corona,11368,NY,USA,5.53
https://www.zillow.com/homedetails/5814-Granger-St-Flushing-NY-11368/31974964_zpid/,,New construction,Unknown,80,2680000,No,,,,,,2000,sqft,10,8,E Realty International Corp,,58-14 Granger Street,Flushing,11368,NY,USA,5.53
